id,name_zh,name_en,country,country_en,url,開放第二次出國交換之同學選填,申請組別,GPA要求,年級限制,語言要求,不接受申請之學院,名額,學校年曆,註冊繳費,住宿資訊,注意事項,latitude,longitude
432,天普大學,Temple University,美國,United States,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/432,是,一般組,GPA 達3.20分以上,大二以上/碩一以上(不含博士生)學生,TOEFL iBT 79 (接受 Home Edition) 或 IELTS 6.0,醫學院、管理學院、法律學院、電機資訊學院、生物資源暨農學院獸醫學系、生物資源暨農學院獸醫學研究所、社會科學院新聞研究所,全學年2名,Fall Semester: August - December；Spring Semester: January - May,須在本校註冊並繳交全額學雜費，免繳該校學費，但住宿費、生活費、保險費、往返機票費等均須自行負擔,不保證住宿，住宿資訊請參考此連結,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有相對應系所及足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,39.981188
364,猶他大學,The University of Utah (U of U),美國,United States,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/364,是,一般組,GPA 達2.60分以上,大二以上(僅限大學部)學生,TOEFL iBT 80 (不接受 Home Edition) 或 IELTS 6.5,醫學院、法律學院、護理學院、藥學系、牙醫學院,全學年2名,Fall Semester: August - December；Spring Semester: January - April,須在本校註冊並繳交全額學雜費，免繳該校學費，但住宿費、生活費、保險費、往返機票費等均須自行負擔,保證校內住宿，住宿資訊請參考此連結,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有相對應系所及足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,40.7628137
365,夏威夷太平洋大學,Hawai‘i Pacific University (HPU),美國,United States,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/365,否,一般組,GPA 達2.75分以上,大二以上(僅限大學部)學生,TOEFL iBT 79 (不接受 Home Edition) 或 IELTS 6.0,Capstone courses (4000 and 7000 level), Honors Classes (HON), 8 week classes (Section 8A or 8B),大學生不開放選修碩士班課程,全學年0名,Fall term: August - December；Spring term: January - May,"['須在本校註冊並繳交全額學雜費，免繳該校學費，但住宿費、生活費、保險費、往返機票費等均須自行負擔', '不保證住宿，住宿資訊請參考此連結', '交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有相對應系所及足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收']",21.3795227
369,夏威夷大學希羅分校,University of Hawai‘i at Hilo (UH Hilo),美國,United States,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/369,是,一般組,GPA 達3.00分以上,大二以上(僅限大學部)學生,TOEFL iBT 79 (不接受 Home Edition) 或 IELTS 6.0,無,全學年0名,Fall Semester: September- December；Spring Semester: January - May,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,不保證住宿，住宿資訊請參考此連結,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有相對應系所及足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,19.7013865
17,紐約州立大學阿爾伯尼分校,State University of New York at Albany,美國,United States,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/17,否,一般組,GPA 達3.00分以上,大二以上/碩一以上(不含博士生)學生,TOEFL iBT 79 (不接受 Home Edition) 或 IELTS 6.0,商學院、榮譽學院,全學年0名,Fall Semester: August - December；Spring Semester: February - May,須在本校註冊並繳交全額學雜費，免繳該校學費，但住宿費、生活費、保險費、往返機票費等均須自行負擔,不保證住宿，住宿資訊請參考此連結,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有相對應系所及足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,42.6639622
18,亞利桑那州立大學,Arizona State University (ASU),美國,United States,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/18,是,一般組,無,大二以上/碩一以上(不含博士生)學生,TOEFL iBT 79 (不接受 Home Edition) 或 IELTS 6.0 或 全民英檢中高級,無特別限制,全學年0名,Fall Semester: August - December；Spring Semester: January - May,須在本校註冊並繳交全額學雜費，免繳該校學費，但住宿費、生活費、保險費、往返機票費等均須自行負擔,不保證住宿，住宿資訊請參考此連結,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有相對應系所及足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,33.4213174
19,伊利諾大學芝加哥分校,University of Illinois at Chicago (UIC),美國,United States,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/19,否,一般組,無,大二/大三/碩一以上(不含博士生)學生,學士生 TOEFL iBT 80 (不接受 Home Edition) 或 IELTS 6.5 (聽 6.0 讀 6.0 寫 6.0 說 6.0)；研究生 TOEFL iBT 80 (讀 19 聽 17 說 20 寫 21 不接受 Home Edition) 或 IELTS 6.5 (聽 6.0 讀 6.0 寫 6.0 說 6.0),社會學系、化學系、心理學系、法律學院、生命科學院、生物產業傳播暨發展學系、電機資訊學院,全學年0名,Fall Semester: August - December；Spring Semester: January - May,須在本校註冊並繳交全額學雜費，免繳該校學費，但住宿費、生活費、保險費、往返機票費等均須自行負擔,不保證住宿，住宿資訊請參考此連結、此連結及此連結,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有相對應系所及足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,41.8689223
16,馬里蘭大學,University of Maryland (UMD),美國,United States,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/16,否,一般組,GPA 達3.38分以上,大二以上(僅限大學部)學生,TOEFL iBT 90 (讀 22 聽 22 說 22 寫 22 不接受 Home Edition) 或 IELTS 6.5 (聽 6.5 讀 6.5 寫 6.5 說 6.5),工學院、管理學院,全學年2名,Fall Semester: August - December；Spring Semester: January - May,須在本校註冊並繳交全額學雜費，免繳該校學費，但住宿費、生活費、保險費、往返機票費等均須自行負擔,保證住宿，更多資訊請見此連結,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有相對應系所及足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,38.9904124
15,奧瑞岡大學,University of Oregon (UO),美國,United States,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/15,是,一般組,無,大二以上/碩一以上(不含博士生)學生,學士生 TOEFL iBT 79 (不接受 Home Edition) 或 IELTS 6.0；研究生 TOEFL iBT 88 (不接受 Home Edition) 或 IELTS 7.0,法律學院、管理學院會計學研究所、管理學院財務金融學研究所、管理學院國際企業學研究所、管理學院資訊管理學研究所、管理學院商學研究所、管理學院管理學院企業管理碩士專班,全學年1名,Fall Term: September - December；Winter Term: January - March；Spring Term: April - June,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,不保證住宿，學生須自行申請，住宿資訊請參考此連結,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有相對應系所及足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,44.0444197
13,北卡羅來納州立大學,NC State University (NCSU),美國,United States,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/13,是,一般組,學士生 TOEFL iBT 80 (讀 18 聽 18 說 18 寫 18 不接受 Home Edition) 或 IELTS 6.5 (聽 6.0 讀 6.0 寫 6.0 說 6.0)；研究生 TOEFL iBT 80 (讀 18 聽 18 說 18 寫 18 不接受 Home Edition) 或 IELTS 6.5 (聽 6.5 讀 6.5 寫 6.5 說 6.5),生物資源暨農學院獸醫學系、生物資源暨農學院獸醫學研究所、醫學院醫學工程學研究所、工學院醫學工程學研究所,全學年1名,Fall Term: August - December；Spring Term: January - May,須在本校註冊並繳交全額學雜費，免繳該校學費，但住宿費、生活費、保險費、往返機票費等均須自行負擔,不保證住宿，住宿資訊請參考此連結,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有相對應系所及足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,,,35.7397972
14,夏威夷大學瑪諾亞分校,University of Hawai‘i at Mānoa (UH Mānoa),美國,United States,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/14,是,一般組,學士生 GPA 達2.70分以上，管理學院之學生前學年 GPA 達3.30分以上,大二以上/碩一以上/博一以上學生,學士生 TOEFL iBT 80 (接受 Home Edition) 或 IELTS 6.5 或 全民英檢中高級；研究生 TOEFL iBT 80 (接受 Home Edition) 或 IELTS 6.5,法律學院、醫學院,全學年2名,Fall Semester: August - December；Spring Semester: January - May,須在本校註冊並繳交全額學雜費，免繳該校學費，但該校雜費、住宿費、生活費、保險費、往返機票費等均須自行負擔,不保證住宿，校內住宿資訊請參考此連結、校外住宿資訊請參考此連結,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有相對應系所及足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,21.2982795
10,喬治亞大學,University of Georgia (UGA),美國,United States,https://oia.ntu.edu.tw/outgoing/view/semester/1/sn/10,是,一般組,GPA 達3.30分以上,大二以上/碩一以上(不含博士生)學生,TOEFL iBT 80 (讀 20 聽 20 說 20 寫 20 接受 Home Edition) 或 IELTS 6.5 (聽 6.0 讀 6.0 寫 6.0 說 6.0),醫學院藥學系、醫學院藥學研究所、生物資源暨農學院獸醫學系、生物資源暨農學院獸醫學研究所、法律學院,全學年2名,Fall Semester: August - December；Spring Semester: January - May,須在本校註冊並繳交全額學雜費，免繳該校學費，但住宿費、生活費、保險費、往返機票費等均須自行負擔,不保證住宿，住宿資訊請參考此連結,交換學校一覽表所列之語言能力為該校之最低門檻要求，同學需自行確認語言能力是否符合該校修課要求、查詢是否有相對應系所及足夠的課程可供選讀、能否達到該校之每學期修課學分數要求、以及是否具備相關領域之背景知識，若未達標準，該校有權拒收,,33.9404278
